seed_name,operator,cur_predict_angle,ori_predict_angle,is_err,ori_carla_angle,cur_carla_angle
seed_0_1_1.xosc,0,0.3249975,0.334967464208603,0,0.0418094173073769,0.1969885677099228
seed_0_1_1.xosc,0,0.24050826,0.22411160171032,0,0.515595555305481,0.171116441488266
seed_0_1_1.xosc,0,0.3784091,0.37091925740242,0,0.361490190029144,0.0826776847243309
seed_0_1_1.xosc,0,0.3476406,0.322862863540649,0,0.315691530704498,0.0746805891394615
seed_0_1_1.xosc,0,0.23318386,0.211811736226082,0,0.261855244636536,0.0700912177562713
seed_0_1_1.xosc,0,0.20814098,0.214239731431007,0,0.219518885016441,0.0813130959868431
seed_0_1_1.xosc,0,0.24662293,0.224965423345566,0,0.17494709789753,0.0436969324946403
seed_0_1_1.xosc,0,0.22162819,0.213095739483833,0,0.144473284482956,0.046478696167469
seed_0_1_1.xosc,0,0.18851472,0.199589967727661,0,0.092827707529068,0.3804039657115936
seed_0_1_1.xosc,0,0.17529851,0.167291134595871,0,0.070322722196579,0.1647964417934417
seed_0_1_1.xosc,0,0.09825784,0.100409410893917,0,0.059144489467144,0.0574465170502662
seed_0_1_1.xosc,0,0.10898836,0.139121413230896,0,0.0434392429888248,0.0266845822334289
seed_0_1_1.xosc,0,0.2299956,0.261240273714066,0,0.54011082649231,0.0013664634898304
seed_0_1_1.xosc,0,0.40418682,0.423872321844101,0,0.380629777908325,-0.0012175147421658
seed_0_1_1.xosc,0,0.3311869,0.364663451910019,0,0.332810282707214,0.0031651742756366
seed_0_1_1.xosc,0,0.26875928,0.264907449483871,0,0.27629154920578,-0.0036797570064663
seed_0_1_1.xosc,0,0.20576091,0.225126832723618,0,0.184063106775284,0.0
seed_0_1_1.xosc,0,0.19844936,0.204951286315918,0,0.151635721325874,0.0024622417986392
seed_0_1_1.xosc,0,0.1665181,0.173060521483421,0,0.117751032114029,-0.0034821359440684
seed_0_1_1.xosc,0,0.20519274,0.192046731710434,0,0.0972349345684052,0.0007029324769973
seed_0_1_1.xosc,0,0.17668325,0.174554109573364,0,0.0739996805787087,0.0
seed_0_1_1.xosc,0,0.075553656,0.0627534985542297,0,0.0624076463282108,0.0007029324769973
seed_0_1_1.xosc,0,0.18889375,0.159540504217148,0,0.533429622650147,-0.0007029324769973
seed_0_1_1.xosc,0,0.2916036,0.30024579167366,0,0.381039410829544,0.0007029324769973
seed_0_1_1.xosc,0,0.4869604,0.435846090316772,0,0.322664022445679,0.0041850684210658
seed_0_1_1.xosc,0,0.36549023,0.368728220462799,0,0.220368057489395,0.0034821359440684
seed_0_1_1.xosc,0,0.34173456,0.355559051036835,0,0.181535497307777,0.0007029324769973
seed_0_1_1.xosc,0,0.32534462,0.326674610376358,0,0.141734078526497,0.0007029324769973
seed_0_1_1.xosc,0,0.2668011,0.271654099225998,0,0.116101779043674,0.0
seed_0_1_1.xosc,0,0.19030176,0.196273237466812,0,0.0885828360915184,-0.0007029324769973
seed_0_1_1.xosc,0,0.23802753,0.194836109876633,0,0.0736902803182602,0.0
seed_0_1_1.xosc,0,0.20236489,0.192826956510544,0,0.0548705570399761,-0.0007029324769973
seed_0_1_1.xosc,0,0.17405096,0.185232475399971,0,0.530097246170044,-0.0058115478605031
seed_0_1_1.xosc,0,0.4201371,0.428976118564606,0,0.371695458889008,-0.002779203467071
seed_0_1_1.xosc,0,0.29806018,0.295254588127136,0,0.266190439462662,-0.0024622417986392
seed_0_1_1.xosc,0,0.25276065,0.274679481983185,0,0.221773505210876,0.0
seed_0_1_1.xosc,0,0.26533702,0.289556294679642,0,0.175570100545883,0.0
seed_0_1_1.xosc,0,0.1727758,0.168405100703239,0,0.143799051642418,-0.0017593094380572
seed_0_1_1.xosc,0,0.18214652,0.199609786272049,0,0.110800892114639,0.0014939426910132
seed_0_1_1.xosc,0,0.15206549,0.128754690289497,0,0.0912822932004929,0.0
seed_0_1_1.xosc,0,0.13796389,0.135612204670906,0,0.0576892904937267,0.0026929236482828
seed_0_1_1.xosc,0,0.077954195,0.0876535102725029,0,0.0425794720649719,-0.0007029324769973
seed_0_1_1.xosc,0,0.11044382,0.078953392803669,0,0.540293753147125,0.0
seed_0_1_1.xosc,0,0.14673053,0.146169424057007,0,0.381128370761871,-0.0024622417986392
seed_0_1_1.xosc,0,0.14084886,0.142241165041924,0,0.334005504846573,-0.0012175147421658
seed_0_1_1.xosc,0,0.2615722,0.266104876995087,0,0.277664005756378,0.0017593094380572
seed_0_1_1.xosc,0,0.26907507,0.255665987730026,0,0.232223629951477,-0.0017593094380572
seed_0_1_1.xosc,0,0.30558434,0.328025192022324,0,0.152359575033188,0.0035617956891655
seed_0_1_1.xosc,0,0.23715025,0.286783039569855,0,0.118227690458298,0.0031651742756366
seed_0_1_1.xosc,0,0.28064737,0.302916079759598,0,0.0972726792097092,-0.0009940967429429
seed_0_1_1.xosc,0,0.1405053,0.164051860570908,0,0.0738727152347565,-0.0034563387744128
seed_0_1_1.xosc,0,0.27444407,0.287955850362778,0,0.0624857842922211,0.0
seed_0_1_1.xosc,0,0.14345928,0.157354727387428,0,0.419494807720184,-0.0024622417986392
seed_0_1_1.xosc,0,0.14797553,0.166505351662636,0,0.296286404132843,0.0
seed_0_1_1.xosc,0,0.25332946,0.261415004730225,0,0.246958822011948,0.0024622417986392
seed_0_1_1.xosc,0,0.21593998,0.211734905838966,0,0.165397971868515,0.0009940967429429
seed_0_1_1.xosc,0,0.25278807,0.263821542263031,0,0.136515974998474,0.0031651742756366
seed_0_1_1.xosc,0,0.14837347,0.153193846344948,0,0.105193987488747,0.0034821359440684
seed_0_1_1.xosc,0,0.2009969,0.21904493868351,0,0.0864674374461174,0.0007029324769973
seed_0_1_1.xosc,0,0.10374964,0.119987189769745,0,0.0647583156824112,0.0
seed_0_1_1.xosc,0,0.20952745,0.194062203168869,0,0.054308082908392,0.0
seed_0_1_1.xosc,0,0.12306632,0.10183959454298,0,0.039462611079216,0.0
seed_0_1_1.xosc,0,0.15992284,0.161770537495613,0,0.160901784896851,0.0
seed_0_1_1.xosc,0,0.16661169,0.145004078745842,0,0.105639666318893,0.0
seed_0_1_1.xosc,0,0.20550522,0.212226927280426,0,0.0690708532929421,0.0
seed_0_1_1.xosc,0,0.12832847,0.111500062048435,0,0.0584819316864014,-0.0152305215597152
seed_0_1_1.xosc,0,0.1324821,0.125134482979774,0,0.0424181222915649,-0.0049516963772475
seed_0_1_1.xosc,0,0.1346134,0.112251617014408,0,0.0367693193256855,-0.0085872570052742
seed_0_1_1.xosc,0,0.088991195,0.0834718868136406,0,0.024950560182333,-0.0079863658174872
seed_0_1_1.xosc,0,0.08379194,0.0701745301485062,0,0.0228601023554802,-0.0082518933340907
seed_0_1_1.xosc,0,0.047857367,0.0538071841001511,0,0.0142588196322322,-0.0082518933340907
seed_0_1_1.xosc,0,0.07786186,0.0865588933229446,0,0.0142937060445547,-0.0082518933340907
seed_0_1_1.xosc,0,0.074906535,0.0685084983706474,0,0.00743940100073814,-0.0082518933340907
seed_0_1_1.xosc,0,0.14002487,0.159814983606339,0,0.23103192448616,-0.0082518933340907
seed_0_1_1.xosc,0,0.07983019,0.0548842810094357,0,0.159182995557785,-0.0082518933340907
seed_0_1_1.xosc,0,0.09491709,0.0942975431680679,0,0.130102008581162,-0.0082518933340907
seed_0_1_1.xosc,0,0.099947356,0.106220133602619,0,0.111114449799061,-0.0082518933340907
seed_0_1_1.xosc,0,0.17185724,0.198019996285439,0,0.0864421799778938,-0.0082518933340907
seed_0_1_1.xosc,0,0.19231714,0.191056653857231,0,0.0727024376392365,-0.0082518933340907
seed_0_1_1.xosc,0,0.18723574,0.212236404418945,0,0.0460919439792633,-0.0082518933340907
seed_0_1_1.xosc,0,0.2089141,0.223647952079773,0,0.0325983576476574,-0.0082518933340907
seed_0_1_1.xosc,0,0.20333448,0.196765467524529,0,0.0290548987686634,-0.0080621698871254
seed_0_1_1.xosc,0,0.1610196,0.15280619263649,0,0.0195096433162689,-0.0080621698871254
seed_0_1_1.xosc,0,0.20669162,0.191978260874748,0,0.0186919756233692,-0.0080621698871254
seed_0_1_1.xosc,0,0.20873311,0.189471393823624,0,0.413043677806854,-0.0077902395278215
seed_0_1_1.xosc,0,0.16082473,0.160455405712128,0,0.290694445371628,-0.0078678717836737
seed_0_1_1.xosc,0,0.20106675,0.163707911968231,0,0.244771510362625,-0.0078678717836737
seed_0_1_1.xosc,0,0.2746745,0.284644722938538,0,0.167421653866768,-0.0078678717836737
seed_0_1_1.xosc,0,0.31101143,0.338155597448349,0,0.139144837856293,-0.0082518933340907
seed_0_1_1.xosc,0,0.37235278,0.369641482830048,0,0.107655212283134,-0.0082518933340907
seed_0_1_1.xosc,0,0.25812972,0.245608046650887,0,0.0892058163881302,-0.0082518933340907
seed_0_1_1.xosc,0,0.24889071,0.233222499489784,0,0.067038007080555,-0.0082518933340907
seed_0_1_1.xosc,0,0.20448005,0.215424925088882,0,0.0566948056221008,-0.0082518933340907
seed_0_1_1.xosc,0,0.18501051,0.198601171374321,0,0.0417748056352139,-0.0082518933340907
seed_0_1_1.xosc,0,0.24189982,0.260129749774933,0,0.490184813737869,-0.0082518933340907
seed_0_1_2.xosc,0,0.23191835,0.26043963432312,0,0.295329630374908,0.2346368134021759
seed_0_1_2.xosc,0,0.24667908,0.232985451817513,0,0.284577041864395,0.1473029255867004
seed_0_1_2.xosc,0,0.2779517,0.247327744960785,0,0.273239523172379,0.1497036218643188
seed_0_1_2.xosc,0,0.2492226,0.245509058237076,0,0.261015027761459,0.1986946910619735
seed_0_1_2.xosc,0,0.28884858,0.242784798145294,0,0.248324066400528,0.1897381395101547
seed_0_1_2.xosc,0,0.16248167,0.156771346926689,0,0.234636813402176,0.1702644228935241
seed_0_1_2.xosc,0,0.17683066,0.168094620108604,0,0.220945239067078,0.1382082104682922
seed_0_1_2.xosc,0,0.14342393,0.152033776044846,0,0.206331923604012,0.334361732006073
seed_0_1_2.xosc,0,0.22690465,0.185130029916763,0,0.191468507051468,0.2427347898483276
seed_0_1_2.xosc,0,0.24465926,0.221791565418243,0,0.17650243639946,0.2091525197029113
seed_0_1_2.xosc,0,0.19078529,0.17932440340519,0,0.16165865957737,0.2674343287944793
seed_0_1_2.xosc,0,0.2867652,0.272781878709793,0,0.133306831121445,0.0683079957962036
seed_0_1_2.xosc,0,0.2301519,0.218144863843918,0,0.119926676154137,0.1665408164262771
seed_0_1_2.xosc,0,0.27653798,0.276307225227356,0,0.306005477905273,0.0400871969759464
seed_0_1_2.xosc,0,0.2500317,0.271678298711777,0,0.224651291966438,0.1408079713582992
seed_0_1_2.xosc,0,0.20274946,0.218099549412727,0,0.19530288875103,0.3646789491176605
seed_0_1_2.xosc,0,0.20660067,0.209279403090477,0,0.171440824866295,0.0871081054210662
seed_0_1_2.xosc,0,0.10586473,0.0947384387254715,0,0.149703621864319,0.2560813128948211
seed_0_1_2.xosc,0,0.12863423,0.108646601438522,0,0.131614282727242,0.0666671767830848
seed_0_1_2.xosc,0,0.15781951,0.194632351398468,0,0.114486135542393,0.2194732427597046
seed_0_1_2.xosc,0,0.1442392,0.155020207166672,0,0.102845869958401,0.0551274605095386
seed_0_1_2.xosc,0,0.13867268,0.151051163673401,0,0.312223851680756,0.1703114211559295
seed_0_1_2.xosc,0,0.07735872,0.108119815587997,0,0.229025885462761,0.506676197052002
seed_0_1_2.xosc,0,0.09543459,0.0855226516723633,0,0.168597042560577,0.1082934886217117
seed_0_1_2.xosc,0,0.14884485,0.118577852845192,0,0.140573620796204,0.367157518863678
seed_0_1_2.xosc,0,0.21464884,0.231070905923843,0,0.116046920418739,0.1125814318656921
seed_0_1_2.xosc,0,0.22509114,0.208203122019768,0,0.0945263653993607,0.2544640600681305
seed_0_1_2.xosc,0,0.24307635,0.239624336361885,0,0.321585386991501,0.0652307569980621
seed_0_1_2.xosc,0,0.16453443,0.17714324593544,0,0.228014200925827,0.2047646641731262
seed_0_1_2.xosc,0,0.11000227,0.0964922830462456,0,0.189738139510155,0.0384854339063167
seed_0_1_2.xosc,0,0.0907307,0.098411813378334,0,0.156494334340096,0.1760739833116531
seed_0_1_2.xosc,0,0.15257114,0.153424173593521,0,0.128110140562058,0.5148719549179077
seed_0_1_2.xosc,0,0.16563347,0.172433346509933,0,0.3438401222229,0.1095455661416053
seed_0_1_2.xosc,0,0.11778063,0.119964979588985,0,0.246066823601723,0.3089877068996429
seed_0_1_2.xosc,0,0.14702691,0.154665321111679,0,0.170264422893524,0.0649657994508743
seed_0_1_2.xosc,0,0.20442472,0.225770607590675,0,0.140081778168678,0.2605586647987366
seed_0_1_2.xosc,0,0.21524484,0.222242653369904,0,0.114694982767105,0.0687585100531578
seed_0_1_2.xosc,0,0.17999302,0.18532806634903,0,0.337377607822418,0.2136794477701187
seed_0_1_2.xosc,0,0.23620585,0.235745370388031,0,0.242427378892899,0.0535382404923439
seed_0_1_2.xosc,0,0.23674734,0.267046689987183,0,0.203601703047752,0.1350491344928741
seed_0_1_2.xosc,0,0.2666937,0.235065668821335,0,0.169233739376068,0.51791912317276
seed_0_1_2.xosc,0,0.27327394,0.240669280290604,0,0.138208210468292,0.1419296115636825
seed_0_1_2.xosc,0,0.20636219,0.184505790472031,0,0.349405080080032,0.3632104992866516
seed_0_1_2.xosc,0,0.21131806,0.223780885338783,0,0.20679672062397,0.1074734851717948
seed_0_1_2.xosc,0,0.12804888,0.10068491846323,0,0.170035123825073,0.3126955032348633
seed_0_1_2.xosc,0,0.28836116,0.268211185932159,0,0.138274922966957,0.0729172080755233
seed_0_1_2.xosc,0,0.2993766,0.282636553049088,0,0.112096451222897,0.1419844478368759
seed_0_1_2.xosc,0,0.15315838,0.145424604415894,0,0.334361732006073,0.0349718853831291
seed_0_1_2.xosc,0,0.21640602,0.24269625544548,0,0.239215537905693,0.1746245473623275
seed_0_1_2.xosc,0,0.20373966,0.199095502495766,0,0.201217725872993,0.0420858860015869
seed_0_1_2.xosc,0,0.2842166,0.294045984745026,0,0.16715806722641,0.2110185474157333
seed_0_1_2.xosc,0,0.12528546,0.13680574297905,0,0.111691139638424,0.524645209312439
seed_0_1_2.xosc,0,0.16807017,0.181467279791832,0,0.33896079659462,0.1419011056423187
seed_0_1_2.xosc,0,0.17848273,0.162392750382423,0,0.242734789848328,0.5369470715522766
seed_0_1_2.xosc,0,0.08677556,0.0659242197871208,0,0.203635901212692,0.1463810503482818
seed_0_1_2.xosc,0,0.2661605,0.211429715156555,0,0.168028384447098,0.3757281303405761
seed_0_1_2.xosc,0,0.2484041,0.186941921710968,0,0.138238653540611,0.091893695294857
seed_0_1_2.xosc,0,0.17894113,0.156576335430145,0,0.351109057664871,0.3283612430095672
seed_0_1_2.xosc,0,0.076693125,0.0307399928569794,0,0.251810699701309,0.0925152152776718
seed_0_1_2.xosc,0,0.19990635,0.205769494175911,0,0.209152519702911,0.238001599907875
seed_0_1_2.xosc,0,0.13562015,0.107757970690727,0,0.140716940164566,0.0756044685840606
seed_0_1_2.xosc,0,0.35324332,0.303961396217346,0,0.114740416407585,0.2832855880260467
seed_0_1_2.xosc,0,0.30444294,0.272280186414719,0,0.535389423370361,0.0848239213228225
seed_0_1_2.xosc,0,0.36221638,0.300383627414703,0,0.38005256652832,0.3717005848884582
seed_0_1_2.xosc,0,0.27188295,0.271514385938644,0,0.321616649627686,0.0915365442633628
seed_0_1_2.xosc,0,0.248348,0.235461637377739,0,0.267434328794479,0.0270801335573196
seed_0_1_2.xosc,0,0.30399126,0.305265128612518,0,0.217603459954262,0.2061451375484466
seed_0_1_2.xosc,0,0.23916575,0.204554632306099,0,0.138321101665497,0.0659094303846359
seed_0_1_2.xosc,0,0.1189635,0.142592445015907,0,0.109590895473957,0.2550097703933716
seed_0_1_2.xosc,0,0.105509825,0.0997519493103027,0,0.0864574834704399,0.0825414806604385
seed_0_1_2.xosc,0,0.14105362,0.131838947534561,0,0.0683079957962036,0.24870365858078
seed_0_1_2.xosc,0,0.15764397,0.160664215683937,0,0.0538027212023735,0.0800878927111625
seed_0_1_2.xosc,0,0.29764947,0.239207789301872,0,0.501962125301361,0.2922653257846832
seed_0_1_2.xosc,0,0.16382109,0.152127206325531,0,0.352931708097458,0.0991352647542953
seed_0_1_2.xosc,0,0.27315328,0.217018097639084,0,0.301741272211075,0.3437934815883636
seed_0_1_2.xosc,0,0.16489263,0.182229653000832,0,0.251883417367935,0.1208344250917434
seed_0_1_2.xosc,0,0.14707875,0.127505302429199,0,0.166540816426277,0.390693724155426
seed_0_1_2.xosc,0,0.21980745,0.199699133634567,0,0.132368564605713,0.1399032026529312
seed_0_1_2.xosc,0,0.1942117,0.179150268435478,0,0.105244114995003,0.5492936968803406
seed_0_1_2.xosc,0,0.15238471,0.1379075050354,0,0.0830276906490326,0.1983137428760528
seed_0_1_2.xosc,0,0.072712086,0.0554039925336838,0,0.0651133731007576,0.0599436946213245
seed_0_1_2.xosc,0,-0.03151644,-0.0108683155849576,0,0.0511464923620224,0.2408102005720138
seed_0_1_2.xosc,0,0.24671113,0.227278366684914,0,0.0400871969759464,0.0891106054186821
seed_0_1_2.xosc,0,0.30466923,0.27718523144722,0,0.5149005651474,0.3349806368350982
seed_0_1_2.xosc,0,0.21865983,0.215255737304687,0,0.365116477012634,0.1056298166513443
seed_0_1_2.xosc,0,0.21313134,0.242452636361122,0,0.316167175769806,0.2186625599861145
seed_0_1_2.xosc,0,0.34477413,0.295849651098251,0,0.216466009616852,0.0672649070620536
seed_0_1_2.xosc,0,0.24235466,0.224055305123329,0,0.175706565380096,0.1163031607866287
seed_0_1_2.xosc,0,0.29948914,0.333538919687271,0,0.140807971358299,0.0307246949523687
seed_0_1_2.xosc,0,0.16235138,0.174475759267807,0,0.112111464142799,0.0416430160403251
seed_0_1_2.xosc,0,0.16734532,0.166506379842758,0,0.0882368683815002,0.0079115340486168
seed_0_1_2.xosc,0,0.23972718,0.280008137226105,0,0.0696685612201691,0.0161460041999816
seed_0_1_2.xosc,0,0.4218426,0.404171913862228,0,0.0555337257683277,0.0032026579137891
seed_0_1_2.xosc,0,0.35879093,0.327775865793228,0,0.513292908668518,0.0017593094380572
seed_0_1_2.xosc,0,0.39865777,0.410004705190659,0,0.364678949117661,0.0019103311933577
seed_0_1_2.xosc,0,0.2150673,0.228259265422821,0,0.31304544210434,0.0
seed_0_1_2.xosc,0,0.1869156,0.185099333524704,0,0.262283056974411,0.0014681454049423
seed_0_1_2.xosc,0,0.24394837,0.251667231321335,0,0.174015209078789,0.0
seed_0_1_2.xosc,0,0.19399962,0.196309164166451,0,0.139085128903389,-0.0007029324769973
seed_0_1_2.xosc,0,0.13516419,0.125900506973267,0,0.110006861388683,0.0
seed_0_1_2.xosc,0,0.11594742,0.133758023381233,0,0.0871081054210663,0.0
seed_0_1_2.xosc,0,0.06271238,0.0628116428852081,0,0.0685373693704605,-0.0007029324769973
seed_0_1_2.xosc,0,0.15653946,0.145881369709969,0,0.0542109906673431,0.0
seed_0_1_2.xosc,0,0.34389353,0.343185901641846,0,0.506980061531067,-0.0007029324769973
seed_0_1_2.xosc,0,0.2873677,0.294130474328995,0,0.356680601835251,0.0
seed_0_1_2.xosc,0,0.18372391,0.182005420327187,0,0.306512266397476,0.0
seed_0_1_2.xosc,0,0.23877117,0.204922795295715,0,0.210097998380661,0.0
seed_0_1_2.xosc,0,0.17616855,0.178282335400581,0,0.169234544038773,0.0007029324769973
seed_0_1_2.xosc,0,0.18832974,0.184528395533562,0,0.135249927639961,0.0
seed_0_1_2.xosc,0,0.066477016,0.0694276988506317,0,0.107114300131798,0.0
seed_0_1_2.xosc,0,0.11515521,0.111801914870739,0,0.0844278410077095,0.0
seed_0_1_2.xosc,0,0.059574362,0.0758456140756607,0,0.0666671767830849,0.0
seed_0_1_2.xosc,0,0.085961126,0.0863673537969589,0,0.0517911948263645,0.0
seed_0_1_2.xosc,0,0.19493036,0.146214231848717,0,0.0409150794148445,-0.0007029324769973
seed_0_1_2.xosc,0,0.15049657,0.19582337141037,0,0.516396343708038,0.0
seed_0_1_2.xosc,0,0.15748753,0.22512574493885,0,0.365219622850418,0.0
seed_0_1_2.xosc,0,0.27240485,0.217268854379654,0,0.316484838724136,0.0024622417986392
seed_0_1_2.xosc,0,0.2167122,0.218696340918541,0,0.219473242759705,0.0017593094380572
seed_0_1_2.xosc,0,0.12628572,0.155975803732872,0,0.176690965890884,0.0
seed_0_1_2.xosc,0,0.12272346,0.129980355501175,0,0.141976103186607,0.0
seed_0_1_2.xosc,0,0.074677736,0.0814460664987564,0,0.11261872202158,-0.0007029324769973
seed_0_1_2.xosc,0,0.10049586,0.107191577553749,0,0.0894355177879334,0.0034821359440684
seed_0_1_2.xosc,0,0.12386575,0.113883905112743,0,0.0707899406552315,0.0
seed_0_1_2.xosc,0,0.21927002,0.19274115562439,0,0.0551274605095387,-0.0007029324769973
seed_0_1_2.xosc,0,0.15673937,0.183283671736717,0,0.513401329517365,0.0
seed_0_1_3.xosc,0,-0.36460125,-0.408957809209824,0,-0.514741718769074,-0.4777340888977051
seed_0_1_3.xosc,0,-0.45142844,-0.464145928621292,0,-0.497359871864319,-0.4129177629947662
seed_0_1_3.xosc,0,-0.3439164,-0.344392359256744,0,-0.477734088897705,-0.3424101769924164
seed_0_1_3.xosc,0,-0.3076711,-0.298941045999527,0,-0.434644758701324,-0.269012987613678
seed_0_1_3.xosc,0,-0.2788162,-0.246458828449249,0,-0.412917762994766,-0.2001191526651382
seed_0_1_3.xosc,0,-0.259542,-0.283041179180145,0,-0.389808744192123,-0.2990751266479492
seed_0_1_3.xosc,0,-0.27589223,-0.276066869497299,0,-0.342410176992416,-0.2020907402038574
seed_0_1_3.xosc,0,-0.12730771,-0.162566512823105,0,-0.31818151473999,-0.5302315354347229
seed_0_1_3.xosc,0,-0.19070032,-0.239089399576187,0,-0.293142795562744,-0.2789867520332336
seed_0_1_3.xosc,0,-0.2311232,-0.266158521175385,0,-0.269012987613678,-0.567184567451477
seed_0_1_3.xosc,0,-0.25412938,-0.29000535607338,0,-0.221998512744904,-0.2897498309612274
seed_0_1_3.xosc,0,-0.40157792,-0.443772286176682,0,-0.200119152665138,-0.5796859860420227
seed_0_1_3.xosc,0,-0.34451023,-0.392964065074921,0,-0.524468064308167,-0.2521316707134247
seed_0_1_3.xosc,0,-0.33484185,-0.36383181810379,0,-0.342195570468903,-0.430497795343399
seed_0_1_3.xosc,0,-0.3229216,-0.341716766357422,0,-0.299075126647949,-0.2549421787261963
seed_0_1_3.xosc,0,-0.2867411,-0.270175844430923,0,-0.22991169989109,-0.3739591836929321
seed_0_1_3.xosc,0,-0.1854935,-0.193660363554955,0,-0.202090740203857,-0.2116686254739761
seed_0_1_3.xosc,0,-0.22036931,-0.252557158470154,0,-0.178453579545021,-0.3555539548397064
seed_0_1_3.xosc,0,-0.39833426,-0.423079162836075,0,-0.15526182949543,-0.5791634321212769
seed_0_1_3.xosc,0,-0.26955658,-0.337691128253937,0,-0.388045966625214,-0.3014185726642608
seed_0_1_3.xosc,0,-0.18516874,-0.224607735872269,0,-0.330380469560623,-0.5853204131126404
seed_0_1_3.xosc,0,-0.2032916,-0.234239086508751,0,-0.278986752033234,-0.3063453435897827
seed_0_1_3.xosc,0,-0.2727809,-0.331600964069366,0,-0.23275600373745,-0.6440781950950623
seed_0_1_3.xosc,0,-0.2373441,-0.267012387514114,0,-0.567184567451477,-0.3226178586483001
seed_0_1_3.xosc,0,-0.22517522,-0.263139307498932,0,-0.412642389535904,-0.1318577826023101
seed_0_1_3.xosc,0,-0.216679,-0.241646960377693,0,-0.352449148893356,-0.0608979053795337
seed_0_1_3.xosc,0,-0.20058,-0.226624861359596,0,-0.241291522979736,-0.1045323759317398
seed_0_1_3.xosc,0,-0.23224767,-0.243858352303505,0,-0.193206369876862,-0.0495543144643306
seed_0_1_3.xosc,0,-0.48903158,-0.531921088695526,0,-0.579685986042023,-0.0261302813887596
seed_0_1_3.xosc,0,-0.52362597,-0.535014510154724,0,-0.419521123170853,-0.0105066383257508
seed_0_1_3.xosc,0,-0.34167656,-0.354101151227951,0,-0.299290657043457,-0.0612733550369739
seed_0_1_3.xosc,0,-0.35022795,-0.347065925598145,0,-0.252131670713425,-0.0349729061126709
seed_0_1_3.xosc,0,-0.33295068,-0.347829133272171,0,-0.204797714948654,-0.0138758365064859
seed_0_1_3.xosc,0,-0.36441264,-0.389080017805099,0,-0.430497795343399,-0.048985980451107
seed_0_1_3.xosc,0,-0.36167672,-0.382233738899231,0,-0.368688881397247,-0.0289991796016693
seed_0_1_3.xosc,0,-0.41218182,-0.410638213157654,0,-0.304793208837509,-0.0109600666910409
seed_0_1_3.xosc,0,-0.37290448,-0.39024418592453,0,-0.60889196395874,-0.007634678389877
